run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
3,actor_1_children_4,new,19712.5,13218.8,30687.5,43378.7,50729.2,15,5,15,56562,56562
3,actor_8_children_0,old,137331.2,123418.8,162568.8,301236.4,58253.3,112,25,112,524836,524836
3,actor_8_children_0,new,64575.0,57812.5,70068.8,141440.2,123887.0,68,20,68,438875,438875
3,actor_8_children_4,old,231387.5,211825.0,249950.0,507278.2,34574.0,241,37,241,647720,647720
3,actor_8_children_4,new,112800.0,98006.2,131193.8,246375.0,70922.0,105,32,105,561115,561115
3,actor_32_children_0,old,917512.5,829393.8,983050.0,2009275.5,34876.9,472,37,472,2126092,2126092
3,actor_32_children_0,new,479606.2,421618.8,585675.0,1050197.8,66721.4,284,30,284,1778075,1778075
3,actor_32_children_4,old,1362912.5,1281018.8,1460275.0,2982524.9,23479.1,985,57,985,2641712,2641712
3,actor_32_children_4,new,767387.5,699212.5,853231.2,1681109.2,41699.9,417,50,417,2291035,2291035
3,actor_128_children_0,old,2735306.2,2569562.5,2847931.2,5984886.9,46795.5,1912,49,1912,8531116,8531116
3,actor_128_children_0,new,2079712.5,1966406.2,2191106.2,4553500.1,61547.0,1148,40,1148,7134875,7134875
3,actor_128_children_4,old,4658193.8,4437625.0,4811806.2,10193758.2,27478.5,3961,77,3961,10617680,10617680
3,actor_128_children_4,new,3202906.2,3100637.5,3381375.0,7003216.2,39963.7,1665,68,1665,9210715,9210715
4,visibility_1_before,new,264.8,264.6,305.9,583.9,483303834.8,0,0,0,0,0
4,visibility_1_before,old,1706.2,1477.9,4262.5,3542.0,75018315.0,0,0,0,0,0
4,visibility_1_late,new,241.2,233.4,268.6,530.7,530655870.4,0,0,0,0,0
4,visibility_1_late,old,1504.9,1435.5,2139.1,3307.5,85056456.8,0,0,0,0,0
4,visibility_1_after,new,156.2,152.3,188.7,345.5,819200000.0,0,0,0,0,0
4,visibility_1_after,old,529.9,526.8,656.4,1165.7,241562845.6,0,0,0,0,0
4,visibility_8_before,new,321.5,272.7,481.2,709.5,398153098.4,0,0,0,0,0
4,visibility_8_before,old,1605.5,1398.4,2374.0,3527.0,79727493.9,0,0,0,0,0
4,visibility_8_late,new,340.0,264.5,406.4,749.0,376427340.6,0,0,0,0,0
4,visibility_8_late,old,3541.6,3076.8,4420.5,7686.4,36141840.8,0,0,0,0,0
4,visibility_8_after,new,171.3,156.4,270.7,378.6,747274800.5,0,0,0,0,0
4,visibility_8_after,old,647.1,577.1,823.2,1422.9,197814669.5,0,0,0,0,0
4,visibility_32_before,new,299.4,256.1,370.3,650.4,427501630.8,0,0,0,0,0
4,visibility_32_before,old,1767.6,1521.9,1981.1,3855.4,72415469.6,0,0,0,0,0
4,visibility_32_late,new,220.9,220.5,378.3,487.9,579451812.6,0,0,0,0,0
4,visibility_32_late,old,8215.8,7920.3,9062.5,17996.9,15579698.1,0,0,0,0,0
4,visibility_32_after,new,148.2,147.7,360.2,328.4,863451910.4,0,0,0,0,0
4,visibility_32_after,old,785.5,543.6,966.4,1727.3,162943809.1,0,0,0,0,0
4,visibility_128_before,new,250.0,248.8,281.6,551.8,512000000.0,0,0,0,0,0
4,visibility_128_before,old,1676.0,1358.0,1929.9,3659.0,76373383.1,0,0,0,0,0
4,visibility_128_late,new,215.2,215.0,251.0,474.6,594700544.5,0,0,0,0,0
4,visibility_128_late,old,27072.1,26212.9,28156.6,59273.6,4728120.1,0,0,0,0,0
4,visibility_128_after,new,195.7,148.0,287.7,433.0,654051896.2,0,0,0,0,0
4,visibility_128_after,old,528.5,512.5,858.2,1149.8,242187731.0,0,0,0,0,0
4,colors_default,new,9554.7,8360.5,10921.9,20958.0,13396565.8,0,0,0,0,0
